heat_id,analysis_date,analysis_type,analysis_status,analysis_lab_id,analysis_eq_id,analyst_id,notes
995,6/4/2025,drop,valid,1,2,3,nothing on my side
996,6/5/2025,drop,valid,1,3,4,nothing on my side
997,6/2/2025,drop,valid,1,1,1,nothing on my side
998,7/2/2025,drop,valid,1,2,2,nothing on my side
999,7/6/2025,drop,valid,1,3,3,nothing on my side
1000,7/5/2025,drop,valid,1,1,4,nothing on my side
1001,7/2/2025,drop,valid,1,2,1,nothing on my side
1002,7/5/2025,drop,valid,1,3,2,nothing on my side
1003,8/5/2025,drop,valid,1,1,3,nothing on my side
1004,8/4/2025,drop,valid,1,2,4,nothing on my side
1005,8/3/2025,drop,valid,1,3,1,nothing on my side
1006,8/6/2025,drop,valid,1,1,2,nothing on my side
1007,8/6/2025,drop,valid,1,2,3,nothing on my side
1008,9/5/2025,drop,valid,1,3,4,nothing on my side
1009,9/4/2025,drop,valid,1,1,1,nothing on my side
1010,9/5/2025,drop,valid,1,2,2,nothing on my side
1011,9/6/2025,drop,valid,1,3,3,nothing on my side
1012,9/4/2025,drop,valid,1,1,4,nothing on my side
1013,9/6/2025,drop,valid,1,2,1,nothing on my side
1014,10/5/2025,drop,valid,1,3,2,nothing on my side
1015,10/2/2025,drop,valid,1,1,3,nothing on my side
1016,10/6/2025,drop,valid,1,2,4,nothing on my side
1017,10/3/2025,drop,valid,1,3,1,nothing on my side
1018,10/4/2025,drop,valid,1,1,2,nothing on my side
1019,11/2/2025,drop,valid,1,2,3,nothing on my side
1020,11/6/2025,drop,valid,1,3,4,nothing on my side
1021,11/5/2025,drop,valid,1,1,1,nothing on my side
1022,11/4/2025,drop,valid,1,2,2,nothing on my side
1023,11/4/2025,drop,valid,1,3,3,nothing on my side
1024,12/2/2025,drop,valid,1,1,4,nothing on my side
1025,12/4/2025,drop,valid,1,2,1,nothing on my side
1026,12/2/2025,drop,valid,1,3,2,nothing on my side
1027,12/6/2025,drop,valid,1,1,3,nothing on my side
1028,12/2/2025,drop,valid,1,2,4,nothing on my side
1029,12/2/2025,drop,valid,1,3,1,nothing on my side
1030,11/5/2025,drop,valid,1,1,2,nothing on my side
1031,11/7/2025,drop,valid,1,2,3,nothing on my side
1032,11/5/2025,drop,valid,1,3,4,nothing on my side
1033,11/6/2025,drop,valid,1,1,1,nothing on my side
1034,11/4/2025,drop,valid,1,2,2,nothing on my side
1035,11/6/2025,drop,valid,1,3,3,nothing on my side
1036,11/7/2025,drop,valid,1,1,4,nothing on my side
1037,11/9/2025,drop,valid,1,2,1,nothing on my side
1038,11/7/2025,drop,valid,1,3,2,nothing on my side
1039,11/9/2025,drop,valid,1,1,3,nothing on my side
1040,11/5/2025,drop,valid,1,2,4,nothing on my side
1041,11/10/2025,drop,valid,1,3,1,nothing on my side
1042,11/7/2025,drop,valid,1,1,2,nothing on my side
1043,11/10/2025,drop,valid,1,2,3,nothing on my side
1044,11/6/2025,drop,valid,1,3,4,nothing on my side
1045,11/8/2025,drop,valid,1,1,1,nothing on my side
1046,11/7/2025,drop,valid,1,2,2,nothing on my side
1047,11/9/2025,drop,valid,1,3,3,nothing on my side
1048,11/9/2025,drop,valid,1,1,4,nothing on my side
1049,11/10/2025,drop,valid,1,2,1,nothing on my side
1050,11/8/2025,drop,valid,1,3,2,nothing on my side
1051,11/12/2025,drop,valid,1,1,3,nothing on my side
1052,11/12/2025,drop,valid,1,2,4,nothing on my side
1053,11/10/2025,drop,valid,1,3,1,nothing on my side
1054,11/11/2025,drop,valid,1,1,2,nothing on my side
1055,11/8/2025,drop,valid,1,2,3,nothing on my side
1056,11/11/2025,drop,valid,1,3,4,nothing on my side
1057,11/13/2025,drop,valid,1,1,1,nothing on my side
1058,11/10/2025,drop,valid,1,2,2,nothing on my side
1059,11/10/2025,drop,valid,1,3,3,nothing on my side
1060,11/10/2025,drop,valid,1,1,4,nothing on my side
1061,11/9/2025,drop,valid,1,2,1,nothing on my side
1062,11/14/2025,drop,valid,1,3,2,nothing on my side
1063,11/11/2025,drop,valid,1,1,3,nothing on my side
1064,11/12/2025,drop,valid,1,2,4,nothing on my side
1065,11/10/2025,drop,valid,1,3,1,nothing on my side
1066,11/10/2025,drop,valid,1,1,2,nothing on my side
1067,11/14/2025,drop,valid,1,2,3,nothing on my side
1068,11/12/2025,drop,valid,1,3,4,nothing on my side
1069,11/11/2025,drop,valid,1,1,1,nothing on my side
1070,11/11/2025,drop,valid,1,2,2,nothing on my side
1071,11/12/2025,drop,valid,1,3,3,nothing on my side
1072,11/11/2025,drop,valid,1,1,4,nothing on my side
1073,11/15/2025,drop,valid,1,2,1,nothing on my side
1074,11/15/2025,drop,valid,1,3,2,nothing on my side
1075,11/15/2025,drop,valid,1,1,3,nothing on my side
1076,11/12/2025,drop,valid,1,2,4,nothing on my side
1077,11/14/2025,drop,valid,1,3,1,nothing on my side
1078,11/16/2025,drop,valid,1,1,2,nothing on my side
1079,11/17/2025,drop,valid,1,2,3,nothing on my side
1080,11/13/2025,drop,valid,1,3,4,nothing on my side
1081,11/16/2025,drop,valid,1,1,1,nothing on my side
1082,11/16/2025,drop,valid,1,2,2,nothing on my side
1083,11/18/2025,drop,valid,1,3,3,nothing on my side
1084,11/14/2025,drop,valid,1,1,4,nothing on my side
1085,11/15/2025,drop,valid,1,2,1,nothing on my side
1086,11/14/2025,drop,valid,1,3,2,nothing on my side
1087,11/15/2025,drop,valid,1,1,3,nothing on my side
1088,11/15/2025,drop,valid,1,2,4,nothing on my side
1089,11/16/2025,drop,valid,1,3,1,nothing on my side
1090,11/18/2025,drop,valid,1,1,2,nothing on my side
1091,11/18/2025,drop,valid,1,2,3,nothing on my side
1092,11/19/2025,drop,valid,1,3,4,nothing on my side
1093,11/15/2025,drop,valid,1,1,1,nothing on my side
1094,11/16/2025,drop,valid,1,2,2,nothing on my side
1095,11/16/2025,drop,valid,1,3,3,nothing on my side
1096,11/18/2025,drop,valid,1,1,4,nothing on my side
1097,11/20/2025,drop,valid,1,2,1,nothing on my side
1098,11/18/2025,drop,valid,1,3,2,nothing on my side
1099,11/20/2025,drop,valid,1,1,3,nothing on my side
1100,11/19/2025,drop,valid,1,2,4,nothing on my side
1101,11/20/2025,drop,valid,1,3,1,nothing on my side
1102,11/17/2025,drop,valid,1,1,2,nothing on my side
1103,11/19/2025,drop,valid,1,2,3,nothing on my side
1104,11/20/2025,drop,valid,1,3,4,nothing on my side
1105,11/20/2025,drop,valid,1,1,1,nothing on my side
1106,11/19/2025,drop,valid,1,2,2,nothing on my side
1107,11/21/2025,drop,valid,1,3,3,nothing on my side
1108,11/19/2025,drop,valid,1,1,4,nothing on my side
1109,11/22/2025,drop,valid,1,2,1,nothing on my side
1110,11/22/2025,drop,valid,1,3,2,nothing on my side
1111,11/20/2025,drop,valid,1,1,3,nothing on my side
1112,11/22/2025,drop,valid,1,2,4,nothing on my side
1113,11/20/2025,drop,valid,1,3,1,nothing on my side
1114,11/21/2025,drop,valid,1,1,2,nothing on my side
1115,11/24/2025,drop,valid,1,2,3,nothing on my side
1116,11/21/2025,drop,valid,1,3,4,nothing on my side
1117,11/23/2025,drop,valid,1,1,1,nothing on my side
1118,11/23/2025,drop,valid,1,2,2,nothing on my side
1119,11/20/2025,drop,valid,1,3,3,nothing on my side
1120,11/24/2025,drop,valid,1,1,4,nothing on my side
1121,11/23/2025,drop,valid,1,2,1,nothing on my side
1122,11/21/2025,drop,valid,1,3,2,nothing on my side
1123,11/25/2025,drop,valid,1,1,3,nothing on my side
1124,11/22/2025,drop,valid,1,2,4,nothing on my side
1125,11/24/2025,drop,valid,1,3,1,nothing on my side
1126,11/21/2025,drop,valid,1,1,2,nothing on my side
1127,11/22/2025,drop,valid,1,2,3,nothing on my side
1128,1/3/2025,drop,valid,1,3,4,nothing on my side
1129,1/6/2025,drop,valid,1,1,1,nothing on my side
1130,1/2/2025,drop,valid,1,2,2,nothing on my side
1131,1/6/2025,drop,valid,1,3,3,nothing on my side
1132,2/4/2025,drop,valid,1,1,4,nothing on my side
1133,2/5/2025,drop,valid,1,2,1,nothing on my side
1134,2/6/2025,drop,valid,1,3,2,nothing on my side
1135,2/2/2025,drop,valid,1,1,3,nothing on my side
1136,2/5/2025,drop,valid,1,2,4,nothing on my side
1137,3/5/2025,drop,valid,1,3,1,nothing on my side
1138,3/6/2025,drop,valid,1,1,2,nothing on my side
1139,3/6/2025,drop,valid,1,2,3,nothing on my side
1140,3/2/2025,drop,valid,1,3,4,nothing on my side
1141,3/3/2025,drop,valid,1,1,1,nothing on my side
1142,3/4/2025,drop,valid,1,2,2,nothing on my side
1143,4/6/2025,drop,valid,1,3,3,nothing on my side
1144,4/3/2025,drop,valid,1,1,4,nothing on my side
1145,4/6/2025,drop,valid,1,2,1,nothing on my side
1146,4/5/2025,drop,valid,1,3,2,nothing on my side
1147,4/6/2025,drop,valid,1,1,3,nothing on my side
1148,5/3/2025,drop,valid,1,2,4,nothing on my side
1149,5/5/2025,drop,valid,1,3,1,nothing on my side
1150,5/3/2025,drop,valid,1,1,2,nothing on my side
1151,5/5/2025,drop,valid,1,2,3,nothing on my side
1152,5/5/2025,drop,valid,1,3,4,nothing on my side
1153,6/3/2025,drop,valid,1,1,1,nothing on my side
1154,6/6/2025,drop,valid,1,2,2,nothing on my side
1155,6/4/2025,drop,valid,1,3,3,nothing on my side
1156,6/3/2025,drop,valid,1,1,4,nothing on my side
1157,6/6/2025,drop,valid,1,2,1,nothing on my side
1158,6/3/2025,drop,valid,1,3,2,nothing on my side
1159,7/4/2025,drop,valid,1,1,3,nothing on my side
1160,7/5/2025,drop,valid,1,2,4,nothing on my side
1161,7/4/2025,drop,valid,1,3,1,nothing on my side
1162,7/4/2025,drop,valid,1,1,2,nothing on my side
1163,7/5/2025,drop,valid,1,2,3,nothing on my side
1164,8/4/2025,drop,valid,1,3,4,nothing on my side
1165,8/5/2025,drop,valid,1,1,1,nothing on my side
1166,8/4/2025,drop,valid,1,2,2,nothing on my side
1167,8/5/2025,drop,valid,1,3,3,nothing on my side
1168,8/2/2025,drop,valid,1,1,4,nothing on my side
1169,9/4/2025,drop,valid,1,2,1,nothing on my side
1170,9/6/2025,drop,valid,1,3,2,nothing on my side
1171,9/5/2025,drop,valid,1,1,3,nothing on my side
1172,9/5/2025,drop,valid,1,2,4,nothing on my side
1173,9/3/2025,drop,valid,1,3,1,nothing on my side
1174,9/4/2025,drop,valid,1,1,2,nothing on my side
1175,10/4/2025,drop,valid,1,2,3,nothing on my side
1176,10/5/2025,drop,valid,1,3,4,nothing on my side
1177,10/3/2025,drop,valid,1,1,1,nothing on my side
1178,10/4/2025,drop,valid,1,2,2,nothing on my side
1179,10/6/2025,drop,valid,1,3,3,nothing on my side
1180,11/6/2025,drop,valid,1,1,4,nothing on my side
1181,11/5/2025,drop,valid,1,2,1,nothing on my side
1182,11/3/2025,drop,valid,1,3,2,nothing on my side
1183,11/6/2025,drop,valid,1,1,3,nothing on my side
1184,11/6/2025,drop,valid,1,2,4,nothing on my side
1185,12/3/2025,drop,valid,1,3,1,nothing on my side
1186,12/3/2025,drop,valid,1,1,2,nothing on my side
1187,12/6/2025,drop,valid,1,2,3,nothing on my side
1188,12/6/2025,drop,valid,1,3,4,nothing on my side
1189,12/6/2025,drop,valid,1,1,1,nothing on my side
1190,12/6/2025,drop,valid,1,2,2,nothing on my side
1191,12/7/2025,drop,valid,1,3,3,nothing on my side
1192,12/5/2025,drop,valid,1,1,4,nothing on my side
1193,12/7/2025,drop,valid,1,2,1,nothing on my side
1194,12/7/2025,drop,valid,1,3,2,nothing on my side
1195,12/4/2025,drop,valid,1,1,3,nothing on my side
1196,12/7/2025,drop,valid,1,2,4,nothing on my side
1197,12/9/2025,drop,valid,1,3,1,nothing on my side
1198,12/7/2025,drop,valid,1,1,2,nothing on my side
1199,12/5/2025,drop,valid,1,2,3,nothing on my side
1200,12/7/2025,drop,valid,1,3,4,nothing on my side
1201,1/9/2022,drop,valid,1,2,1,nothing on my side
1202,1/8/2022,drop,valid,1,3,2,nothing on my side
1203,1/6/2022,drop,valid,1,1,3,nothing on my side
1204,1/8/2022,drop,valid,1,2,4,nothing on my side
1205,1/7/2022,drop,valid,1,3,1,nothing on my side
1206,1/6/2022,drop,valid,1,3,2,nothing on my side
1207,1/8/2022,drop,valid,1,1,3,nothing on my side
1208,1/8/2022,drop,valid,1,2,4,nothing on my side
1209,1/8/2022,drop,valid,1,3,1,nothing on my side
1210,1/11/2022,drop,valid,1,1,2,nothing on my side
1211,1/10/2022,drop,valid,1,2,3,nothing on my side
1212,1/8/2022,drop,valid,1,3,4,nothing on my side
1213,1/9/2022,drop,valid,1,2,1,nothing on my side
1214,1/9/2022,drop,valid,1,3,2,nothing on my side
1215,1/11/2022,drop,valid,1,1,3,nothing on my side
1216,1/9/2022,drop,valid,1,2,4,nothing on my side
1217,1/11/2022,drop,valid,1,3,1,nothing on my side
1218,1/9/2022,drop,valid,1,3,2,nothing on my side
1219,1/12/2022,drop,valid,1,2,3,nothing on my side
1220,1/10/2022,drop,valid,1,3,4,nothing on my side
1221,1/10/2022,drop,valid,1,1,1,nothing on my side
1222,1/12/2022,drop,valid,1,2,2,nothing on my side
1223,1/13/2022,drop,valid,1,3,3,nothing on my side
1224,1/11/2022,drop,valid,1,1,4,nothing on my side
1225,1/11/2022,drop,valid,1,2,1,nothing on my side
1226,1/14/2022,drop,valid,1,3,2,nothing on my side
1227,1/11/2022,drop,valid,1,1,3,nothing on my side
1228,1/15/2022,drop,valid,1,1,4,nothing on my side
1229,1/11/2022,drop,valid,1,2,1,nothing on my side
1230,1/11/2023,drop,valid,1,3,2,nothing on my side
1231,1/14/2023,drop,valid,1,3,3,nothing on my side
1232,1/11/2023,drop,valid,1,1,4,nothing on my side
1233,1/14/2023,drop,valid,1,2,1,nothing on my side
1234,1/15/2023,drop,valid,1,3,2,nothing on my side
1235,1/12/2023,drop,valid,1,1,3,nothing on my side
1236,1/13/2023,drop,valid,1,2,4,nothing on my side
1237,1/16/2023,drop,valid,1,3,1,nothing on my side
1238,1/16/2023,drop,valid,1,2,2,nothing on my side
1239,1/17/2023,drop,valid,1,3,3,nothing on my side
1240,1/16/2023,drop,valid,1,1,4,nothing on my side
1241,1/16/2023,drop,valid,1,2,1,nothing on my side
1242,1/13/2023,drop,valid,1,3,2,nothing on my side
1243,1/15/2023,drop,valid,1,3,3,nothing on my side
1244,1/17/2023,drop,valid,1,2,4,nothing on my side
1245,1/16/2023,drop,valid,1,3,1,nothing on my side
1246,1/16/2023,drop,valid,1,1,2,nothing on my side
1247,1/17/2023,drop,valid,1,2,3,nothing on my side
1248,1/18/2023,drop,valid,1,3,4,nothing on my side
1249,1/17/2023,drop,valid,1,1,1,nothing on my side
1250,1/17/2023,drop,valid,1,2,2,nothing on my side
1251,1/18/2023,drop,valid,1,3,3,nothing on my side
1252,1/17/2023,drop,valid,1,1,4,nothing on my side
1253,1/15/2023,drop,valid,1,3,1,nothing on my side
1254,1/18/2023,drop,valid,1,1,2,nothing on my side
1255,1/20/2023,drop,valid,1,2,3,nothing on my side
1256,1/19/2023,drop,valid,1,3,4,nothing on my side
1257,1/19/2023,drop,valid,1,2,1,nothing on my side
1258,1/16/2023,drop,valid,1,3,2,nothing on my side
1259,1/18/2023,drop,valid,1,1,3,nothing on my side
1260,1/17/2023,drop,valid,1,2,4,nothing on my side
1261,1/21/2023,drop,valid,1,3,1,nothing on my side
1262,1/21/2023,drop,valid,1,3,2,nothing on my side
1263,1/21/2023,drop,valid,1,2,3,nothing on my side
1264,1/18/2023,drop,valid,1,3,4,nothing on my side
1265,1/18/2023,drop,valid,1,1,1,nothing on my side
1266,1/21/2023,drop,valid,1,2,2,nothing on my side
1267,1/20/2023,drop,valid,1,3,3,nothing on my side
1268,1/18/2023,drop,valid,1,1,4,nothing on my side
1269,1/21/2023,drop,valid,1,2,1,nothing on my side
1270,1/21/2023,drop,valid,1,3,2,nothing on my side
1271,1/21/2023,drop,valid,1,1,3,nothing on my side
1272,1/22/2023,drop,valid,1,1,4,nothing on my side
1273,1/19/2023,drop,valid,1,2,1,nothing on my side
1274,1/20/2023,drop,valid,1,3,2,nothing on my side
1275,1/20/2023,drop,valid,1,3,3,nothing on my side
1276,1/23/2023,drop,valid,1,1,4,nothing on my side
1277,1/24/2023,drop,valid,1,2,2,nothing on my side
1278,1/21/2023,drop,valid,1,3,3,nothing on my side
1279,1/20/2023,drop,valid,1,1,4,nothing on my side
1280,1/24/2023,drop,valid,1,2,1,nothing on my side
1281,1/21/2023,drop,valid,1,3,2,nothing on my side
1282,1/25/2023,drop,valid,1,1,3,nothing on my side
1283,1/24/2023,drop,valid,1,2,4,nothing on my side
1284,1/22/2023,drop,valid,1,3,1,nothing on my side
1285,1/23/2023,drop,valid,1,1,2,nothing on my side
1286,1/24/2023,drop,valid,1,2,3,nothing on my side
1287,1/22/2024,drop,valid,1,3,4,nothing on my side
1288,1/22/2024,drop,valid,1,1,1,nothing on my side
1289,12/27/2023,drop,valid,1,2,2,nothing on my side
1290,12/26/2023,drop,valid,1,3,3,nothing on my side
1291,12/26/2023,drop,valid,1,1,4,nothing on my side
1292,12/26/2023,drop,valid,1,2,1,nothing on my side
1293,1/23/2024,drop,valid,1,3,2,nothing on my side
1294,1/27/2024,drop,valid,1,1,3,nothing on my side
1295,1/24/2024,drop,valid,1,2,4,nothing on my side
1296,1/25/2024,drop,valid,1,3,1,nothing on my side
1297,1/23/2024,drop,valid,1,1,2,nothing on my side
1298,2/25/2024,drop,valid,1,2,3,nothing on my side
1299,2/25/2024,drop,valid,1,3,4,nothing on my side
1300,2/23/2024,drop,valid,1,1,1,nothing on my side
1301,2/25/2024,drop,valid,1,2,2,nothing on my side
1302,2/24/2024,drop,valid,1,3,3,nothing on my side
1303,2/25/2024,drop,valid,1,1,4,nothing on my side
1304,3/25/2024,drop,valid,1,2,1,nothing on my side
1305,3/26/2024,drop,valid,1,3,2,nothing on my side
1306,3/27/2024,drop,valid,1,1,3,nothing on my side
1307,3/24/2024,drop,valid,1,2,4,nothing on my side
1308,3/26/2024,drop,valid,1,3,1,nothing on my side
1309,4/22/2024,drop,valid,1,1,2,nothing on my side
1310,4/24/2024,drop,valid,1,2,3,nothing on my side
1311,4/26/2024,drop,valid,1,3,4,nothing on my side
1312,4/24/2024,drop,valid,1,1,1,nothing on my side
1313,4/24/2024,drop,valid,1,2,2,nothing on my side
1314,5/24/2024,drop,valid,1,3,3,nothing on my side
1315,5/25/2024,drop,valid,1,1,4,nothing on my side
1316,5/28/2024,drop,valid,1,2,1,nothing on my side
1317,5/28/2024,drop,valid,1,3,2,nothing on my side
1318,5/24/2024,drop,valid,1,1,3,nothing on my side
1319,5/27/2024,drop,valid,1,2,4,nothing on my side
1320,6/24/2024,drop,valid,1,3,1,nothing on my side
1321,6/27/2024,drop,valid,1,1,2,nothing on my side
1322,6/26/2024,drop,valid,1,2,3,nothing on my side
1323,6/27/2024,drop,valid,1,3,4,nothing on my side
1324,6/23/2024,drop,valid,1,1,1,nothing on my side
1325,7/25/2024,drop,valid,1,2,2,nothing on my side
1326,7/27/2024,drop,valid,1,3,3,nothing on my side
1327,7/26/2024,drop,valid,1,1,4,nothing on my side
1328,7/25/2024,drop,valid,1,2,1,nothing on my side
1329,7/24/2024,drop,valid,1,3,2,nothing on my side
1330,8/26/2024,drop,valid,1,1,3,nothing on my side
1331,8/25/2024,drop,valid,1,2,4,nothing on my side
1332,8/26/2024,drop,valid,1,3,1,nothing on my side
1333,8/25/2024,drop,valid,1,1,2,nothing on my side
1334,8/24/2024,drop,valid,1,2,3,nothing on my side
1335,8/28/2024,drop,valid,1,3,4,nothing on my side
1336,9/26/2024,drop,valid,1,1,1,nothing on my side
1337,9/24/2024,drop,valid,1,2,2,nothing on my side
1338,9/25/2024,drop,valid,1,3,3,nothing on my side
1339,9/24/2024,drop,valid,1,1,4,nothing on my side
1340,9/27/2024,drop,valid,1,2,1,nothing on my side
1341,10/27/2024,drop,valid,1,3,2,nothing on my side
1342,10/26/2024,drop,valid,1,1,3,nothing on my side
1343,10/24/2024,drop,valid,1,2,4,nothing on my side
1344,10/26/2024,drop,valid,1,3,1,nothing on my side
1345,10/26/2024,drop,valid,1,1,2,nothing on my side
1346,11/26/2024,drop,valid,1,2,3,nothing on my side
1347,11/26/2024,drop,valid,1,3,4,nothing on my side
1348,11/25/2024,drop,valid,1,1,1,nothing on my side
1349,11/24/2024,drop,valid,1,2,2,nothing on my side
1350,11/26/2024,drop,valid,1,3,3,nothing on my side
1351,11/24/2024,drop,valid,1,1,4,nothing on my side
1352,3/4/2024,drop,valid,1,2,1,nothing on my side
1353,3/5/2024,drop,valid,1,3,2,nothing on my side
1354,3/7/2024,drop,valid,1,1,3,nothing on my side
1355,3/5/2024,drop,valid,1,2,4,nothing on my side
1356,3/4/2024,drop,valid,1,3,1,nothing on my side
1357,3/8/2024,drop,valid,1,1,2,nothing on my side
1358,3/7/2024,drop,valid,1,2,3,nothing on my side
1359,3/9/2024,drop,valid,1,3,4,nothing on my side
1360,3/6/2024,drop,valid,1,1,1,nothing on my side
1361,3/5/2024,drop,valid,1,2,2,nothing on my side
1362,3/9/2024,drop,valid,1,3,3,nothing on my side
1363,3/6/2024,drop,valid,1,1,4,nothing on my side
1364,3/6/2024,drop,valid,1,2,1,nothing on my side
1365,3/6/2024,drop,valid,1,3,2,nothing on my side
1366,3/6/2024,drop,valid,1,1,3,nothing on my side
1367,3/6/2024,drop,valid,1,2,4,nothing on my side
1368,3/10/2024,drop,valid,1,3,1,nothing on my side
1369,3/9/2024,drop,valid,1,1,2,nothing on my side
1370,3/10/2024,drop,valid,1,2,3,nothing on my side
1371,3/9/2024,drop,valid,1,3,4,nothing on my side
1372,5/10/2024,drop,valid,1,1,1,nothing on my side
1373,5/12/2024,drop,valid,1,2,2,nothing on my side
1374,5/9/2024,drop,valid,1,3,3,nothing on my side
1375,5/11/2024,drop,valid,1,1,4,nothing on my side
1376,5/12/2024,drop,valid,1,2,1,nothing on my side
1377,5/11/2024,drop,valid,1,3,2,nothing on my side
1378,5/10/2024,drop,valid,1,1,3,nothing on my side
1379,5/10/2024,drop,valid,1,2,4,nothing on my side
1380,5/9/2024,drop,valid,1,3,1,nothing on my side
1381,5/10/2024,drop,valid,1,1,2,nothing on my side
1382,5/13/2024,drop,valid,1,2,3,nothing on my side
1383,5/9/2024,drop,valid,1,3,4,nothing on my side
1384,5/11/2024,drop,valid,1,1,1,nothing on my side
1385,4/14/2024,drop,valid,1,2,2,nothing on my side
1386,4/10/2024,drop,valid,1,3,3,nothing on my side
1387,4/14/2024,drop,valid,1,1,4,nothing on my side
1388,4/13/2024,drop,valid,1,2,1,nothing on my side
1389,4/11/2024,drop,valid,1,3,2,nothing on my side
1390,4/11/2024,drop,valid,1,1,3,nothing on my side
1391,4/13/2024,drop,valid,1,2,4,nothing on my side
1392,4/11/2024,drop,valid,1,3,1,nothing on my side
1393,4/14/2024,drop,valid,1,1,2,nothing on my side
1394,4/14/2024,drop,valid,1,2,3,nothing on my side
1395,4/12/2024,drop,valid,1,3,4,nothing on my side
1396,4/14/2024,drop,valid,1,1,1,nothing on my side
1397,6/13/2024,drop,valid,1,2,2,nothing on my side
1398,6/13/2024,drop,valid,1,3,3,nothing on my side
1399,6/13/2024,drop,valid,1,1,4,nothing on my side
1400,6/16/2024,drop,valid,1,2,1,nothing on my side
1401,6/17/2024,drop,valid,1,3,2,nothing on my side
1402,6/14/2024,drop,valid,1,1,3,nothing on my side
1403,6/15/2024,drop,valid,1,2,4,nothing on my side
1404,6/14/2024,drop,valid,1,3,1,nothing on my side
1405,6/16/2024,drop,valid,1,1,2,nothing on my side
1406,6/18/2024,drop,valid,1,2,3,nothing on my side
1407,6/18/2024,drop,valid,1,3,4,nothing on my side
1408,6/16/2024,drop,valid,1,1,1,nothing on my side
1409,6/17/2024,drop,valid,1,2,2,nothing on my side
1410,6/16/2024,drop,valid,1,3,3,nothing on my side
1411,6/19/2024,drop,valid,1,1,4,nothing on my side
1412,6/16/2024,drop,valid,1,2,1,nothing on my side
1413,6/15/2024,drop,valid,1,3,2,nothing on my side
1414,6/17/2024,drop,valid,1,1,3,nothing on my side
1415,7/15/2024,drop,valid,1,2,4,nothing on my side
1416,7/17/2024,drop,valid,1,3,1,nothing on my side
1417,7/17/2024,drop,valid,1,1,2,nothing on my side
1418,7/18/2024,drop,valid,1,2,3,nothing on my side
1419,7/17/2024,drop,valid,1,3,4,nothing on my side
1420,7/20/2024,drop,valid,1,1,1,nothing on my side
1421,7/20/2024,drop,valid,1,2,2,nothing on my side
1422,7/18/2024,drop,valid,1,3,3,nothing on my side
1423,7/21/2024,drop,valid,1,1,4,nothing on my side
1424,7/17/2024,drop,valid,1,2,1,nothing on my side
1425,7/19/2024,drop,valid,1,3,2,nothing on my side
1426,10/18/2024,drop,valid,1,1,3,nothing on my side
1427,10/19/2024,drop,valid,1,2,4,nothing on my side
1428,10/19/2024,drop,valid,1,3,1,nothing on my side
1429,10/19/2024,drop,valid,1,1,2,nothing on my side
1430,10/18/2024,drop,valid,1,2,3,nothing on my side
1431,10/21/2024,drop,valid,1,3,4,nothing on my side
1432,10/19/2024,drop,valid,1,1,1,nothing on my side
1433,10/21/2024,drop,valid,1,2,2,nothing on my side
1434,10/21/2024,drop,valid,1,3,3,nothing on my side
1435,10/21/2024,drop,valid,1,1,4,nothing on my side
1436,10/23/2024,drop,valid,1,2,1,nothing on my side
1437,10/23/2024,drop,valid,1,3,2,nothing on my side
1438,10/22/2024,drop,valid,1,1,3,nothing on my side
1439,10/23/2024,drop,valid,1,2,4,nothing on my side
1440,10/21/2024,drop,valid,1,3,1,nothing on my side
1441,10/21/2024,drop,valid,1,1,2,nothing on my side
1442,10/24/2024,drop,valid,1,2,3,nothing on my side
1443,10/23/2024,drop,valid,1,3,4,nothing on my side
1444,10/22/2024,drop,valid,1,1,1,nothing on my side
1445,10/25/2024,drop,valid,1,2,2,nothing on my side
1446,10/22/2024,drop,valid,1,3,3,nothing on my side
1447,10/22/2024,drop,valid,1,1,4,nothing on my side
1448,10/25/2024,drop,valid,1,2,1,nothing on my side
1449,10/22/2024,drop,valid,1,3,2,nothing on my side
1450,1/5/2024,drop,valid,1,1,3,nothing on my side
1451,1/3/2024,drop,valid,1,2,4,nothing on my side
1452,1/4/2024,drop,valid,1,3,1,nothing on my side
1453,1/5/2024,drop,valid,1,1,2,nothing on my side
1454,2/1/2024,drop,valid,1,2,3,nothing on my side
1455,2/2/2024,drop,valid,1,3,4,nothing on my side
1456,2/3/2024,drop,valid,1,1,1,nothing on my side
1457,2/5/2024,drop,valid,1,2,2,nothing on my side
1458,2/5/2024,drop,valid,1,3,3,nothing on my side
1459,3/1/2024,drop,valid,1,1,4,nothing on my side
1460,3/1/2024,drop,valid,1,2,1,nothing on my side
1461,3/2/2024,drop,valid,1,3,2,nothing on my side
1462,3/3/2024,drop,valid,1,1,3,nothing on my side
1463,3/1/2024,drop,valid,1,2,4,nothing on my side
1464,3/2/2024,drop,valid,1,3,1,nothing on my side
1465,4/2/2024,drop,valid,1,1,2,nothing on my side
1466,4/2/2024,drop,valid,1,2,3,nothing on my side
1467,4/3/2024,drop,valid,1,3,4,nothing on my side
1468,4/2/2024,drop,valid,1,1,1,nothing on my side
1469,4/6/2024,drop,valid,1,2,2,nothing on my side
1470,5/2/2024,drop,valid,1,3,3,nothing on my side
1471,5/5/2024,drop,valid,1,1,4,nothing on my side
1472,5/5/2024,drop,valid,1,2,1,nothing on my side
1473,5/2/2024,drop,valid,1,3,2,nothing on my side
1474,5/3/2024,drop,valid,1,1,3,nothing on my side
1475,6/6/2024,drop,valid,1,2,4,nothing on my side
